P27,Localisation,85875,85913
P27,Execution,85913,86009
P27,Localisation,86009,86115
P27,Pick and place,86115,86423
P27,Tools selection,86571,86618
P27,Adjust RIGHT hand pose,86608,86656
P27,Localisation,86656,86717
P27,Pick and place,86717,87005
P27,Localisation,87005,87207
P27,Pick and place,87207,87386
P27,Localisation,87386,87438
P27,Pick and place,87438,87798
P27,Fail,87438,87798
P27,Tools selection,87846,87876
P27,Adjust RIGHT hand pose,87876,87915
P27,Localisation,87915,88004
P27,Execution,88004,88157
P27,Tools selection,88305,88346
P27,Adjust RIGHT hand pose,88346,88395
P27,Localisation,88395,88458
P27,Execution,88458,88604
P27,Tools selection,88628,88674
P27,Adjust RIGHT hand pose,88674,88732
P27,Localisation,88732,88768
P27,Pick and place,88768,88820
P27,Tools selection,88824,88877
P27,Adjust LEFT hand pose,88877,88933
P27,Localisation,88933,89039
P27,Pick and place,89039,89132
P27,Localisation,89132,89184
P27,Pick and place,89240,89378
P27,Tools selection,89496,89562
P27,Adjust RIGHT hand pose,89541,89599
P27,Localisation,89599,89677
P27,Pick and place,89677,90150
P27,Localisation,90150,90181
P27,Execution,90181,90223
P27,Localisation,90223,90381
P27,Pick and place,90381,90893
P27,Localisation,90893,90941
P27,Pick and place,90941,91035
P27,Tools selection,91077,91100
P27,Adjust RIGHT hand pose,91100,91155
P27,Localisation,91155,91225
P27,Execution,91225,91352
P27,Tools selection,91566,91608
P27,Adjust RIGHT hand pose,91608,91654
P27,Localisation,91654,91754
P27,Execution,91754,91862
P27,Tools selection,91880,91901
P27,Adjust RIGHT hand pose,91901,91948
P27,Localisation,91948,91988
P27,Pick and place,91988,92094
P27,Localisation,92094,92180
P27,Pick and place,92180,92259
P27,Tools selection,92267,92305
P27,Adjust LEFT hand pose,92305,92376
P27,Localisation,92376,92454
P27,Pick and place,92454,92572
P27,Tools selection,92700,92741
P27,Adjust RIGHT hand pose,92726,92781
P27,Localisation,92781,92824
P27,Pick and place,92824,93136
P27,Localisation,93136,93342
P27,Pick and place,93342,93716
P27,Localisation,93716,93888
P27,Pick and place,93888,93995
P27,Tools selection,94039,94063
P27,Adjust RIGHT hand pose,94063,94103
P27,Localisation,94103,94181
P27,Execution,94181,94292
