P24,Tools selection,98028,98089
P24,Adjust RIGHT hand pose,98089,98161
P24,Adjust BASE pose,98209,98241
P24,Localisation,98161,98255
P24,Pick and place,98255,98281
P24,Adjust BASE pose,98279,98300
P24,Tools selection,98281,98333
P24,Adjust LEFT hand pose,98333,98391
P24,Localisation,98391,98451
P24,Execution,98451,98482
P24,Localisation,98482,98523
P24,Pick and place,98523,98573
P24,Adjust BASE pose,98645,98658
P24,Localisation,98573,98739
P24,Execution,98739,98764
P24,Localisation,98764,98801
P24,Pick and place,98801,98838
P24,Tools selection,99101,99177
P24,Adjust RIGHT hand pose,99140,99194
P24,Adjust LEFT hand pose,99177,99305
P24,Pick and place,99232,99332
P24,Localisation,99332,99488
P24,Execution,99488,99724
P24,Localisation,99724,99781
P24,Pick and place,99781,100027
P24,Localisation,100027,100081
P24,Execution,100081,100131
P24,Localisation,100131,100218
P24,Pick and place,100218,100302
P24,Tools selection,100302,100377
P24,Adjust RIGHT hand pose,100377,100513
P24,Localisation,100513,100590
P24,Execution,100590,100718
